url,category,title,source_domain,URL,Title,Category,Source_Domain,Snippet,Category_Guess,Score,Publish_Date,Status,RepFlag,has_CVE,has_TID,has_IOC,has_MiningTok,has_NFSTok,has_SSHTok,SigFlag,Quality2,Quality4
https://www.crowdstrike.com/en-us/blog/crowdstrike-journey-in-customizing-nvidia-nemotron-models/,unspecified,CrowdStrike&rsquo;s Journey in Customizing NVIDIA Nemotron Models for Peak Accuracy and Performance,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/crowdstrike-journey-in-customizing-nvidia-nemotron-models/,CrowdStrike&rsquo;s Journey in Customizing NVIDIA Nemotron Models for Peak Accuracy and Performance,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://unit42.paloaltonetworks.com/vvs-stealer/,unspecified,VVS Discord Stealer Using Pyarmor for Obfuscation and Detection Evasion,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/vvs-stealer/,VVS Discord Stealer Using Pyarmor for Obfuscation and Detection Evasion,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://jfrog.com/blog/2026-trust-is-the-currency-platforms-are-the-standard/,unspecified,"2026: Trust Is the Currency, Platforms Are the Standard, and Vendors Must Justify Their Seat at the Table",jfrog.com,https://jfrog.com/blog/2026-trust-is-the-currency-platforms-are-the-standard/,"2026: Trust Is the Currency, Platforms Are the Standard, and Vendors Must Justify Their Seat at the Table",unspecified,jfrog.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://www.crowdstrike.com/en-us/blog/streamline-security-operations-falcon-for-it-automations/,unspecified,Streamline Security Operations with Falcon for IT&rsquo;s Turnkey Automations,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/streamline-security-operations-falcon-for-it-automations/,Streamline Security Operations with Falcon for IT&rsquo;s Turnkey Automations,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://snyk.io/blog/shai-hulud-3-0/,unspecified,The Holiday Whisper: Shai-Hulud 3.0,snyk.io,https://snyk.io/blog/shai-hulud-3-0/,The Holiday Whisper: Shai-Hulud 3.0,unspecified,snyk.io,,,,,,0,0,0,0,0,0,0,0,0,0
https://jfrog.com/blog/scale-docker-hardened-images-with-jfrog/,unspecified,Docker Hardened Images are Free: Scale Their Adoption with JFrog,jfrog.com,https://jfrog.com/blog/scale-docker-hardened-images-with-jfrog/,Docker Hardened Images are Free: Scale Their Adoption with JFrog,unspecified,jfrog.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.gitguardian.com/vault-or-revoke-guidance-and-governance-for-incident-response-teams/,unspecified,Vault or Revoke: Guidance and Governance for Incident Response Teams,blog.gitguardian.com,https://blog.gitguardian.com/vault-or-revoke-guidance-and-governance-for-incident-response-teams/,Vault or Revoke: Guidance and Governance for Incident Response Teams,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/cybersecurity-is-for-everyone/,unspecified,Who Does Cybersecurity Need? You!,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/cybersecurity-is-for-everyone/,Who Does Cybersecurity Need? You!,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.crowdstrike.com/en-us/blog/how-crowdstrike-trains-genai-models-at-scale-using-distributed-computing/,unspecified,How CrowdStrike Trains GenAI Models at Scale Using Distributed Computing,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/how-crowdstrike-trains-genai-models-at-scale-using-distributed-computing/,How CrowdStrike Trains GenAI Models at Scale Using Distributed Computing,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://jfrog.com/blog/the-breach-you-didnt-expect-your-appsec-stack/,unspecified,The Breach You Didn’t Expect: Your AppSec Stack,jfrog.com,https://jfrog.com/blog/the-breach-you-didnt-expect-your-appsec-stack/,The Breach You Didn’t Expect: Your AppSec Stack,unspecified,jfrog.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.talosintelligence.com/adios-2025-you-wont-be-missed/,unspecified,"Adios 2025, you won’t be missed",blog.talosintelligence.com,https://blog.talosintelligence.com/adios-2025-you-wont-be-missed/,"Adios 2025, you won’t be missed",unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/building-a-multi-agent-security-pipeline-with-googles-a2a-protocol-and-gitguardian/,unspecified,Building a Multi-Agent Security Pipeline with Google's A2A Protocol and GitGuardian,blog.gitguardian.com,https://blog.gitguardian.com/building-a-multi-agent-security-pipeline-with-googles-a2a-protocol-and-gitguardian/,Building a Multi-Agent Security Pipeline with Google's A2A Protocol and GitGuardian,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/ransomhouse-encryption-upgrade/,unspecified,From Linear to Complex: An Upgrade in RansomHouse Encryption,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/ransomhouse-encryption-upgrade/,From Linear to Complex: An Upgrade in RansomHouse Encryption,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/libbiosig-grassroot-dicom-smallstep-step-ca-vulnerabilities/,unspecified,"Libbiosig, Grassroot DiCoM, Smallstep step-ca vulnerabilities",blog.talosintelligence.com,https://blog.talosintelligence.com/libbiosig-grassroot-dicom-smallstep-step-ca-vulnerabilities/,"Libbiosig, Grassroot DiCoM, Smallstep step-ca vulnerabilities",unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/uat-9686/,unspecified,UAT-9686 actively targets Cisco Secure Email Gateway and Secure Email and Web Manager,blog.talosintelligence.com,https://blog.talosintelligence.com/uat-9686/,UAT-9686 actively targets Cisco Secure Email Gateway and Secure Email and Web Manager,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/lexi-discolas-guide-to-global-teamwork-and-overflowing-tbrs/,unspecified,Lexi DiScola’s guide to global teamwork and overflowing TBRs,blog.talosintelligence.com,https://blog.talosintelligence.com/lexi-discolas-guide-to-global-teamwork-and-overflowing-tbrs/,Lexi DiScola’s guide to global teamwork and overflowing TBRs,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/aws-iam-outbound-identity-federation-with-gitguardian/,unspecified,Getting To AWS IAM Outbound Identity Federation With GitGuardian,blog.gitguardian.com,https://blog.gitguardian.com/aws-iam-outbound-identity-federation-with-gitguardian/,Getting To AWS IAM Outbound Identity Federation With GitGuardian,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/cyber-hygiene/,unspecified,Stay Secure: Why Cyber Hygiene Should Be Part of Your Personal Hygiene,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/cyber-hygiene/,Stay Secure: Why Cyber Hygiene Should Be Part of Your Personal Hygiene,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/gitguardian-launches-channel-partner-program/,unspecified,GitGuardian Launches Channel Partner Program to Scale Non-human Identity Security,blog.gitguardian.com,https://blog.gitguardian.com/gitguardian-launches-channel-partner-program/,GitGuardian Launches Channel Partner Program to Scale Non-human Identity Security,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/hamas-affiliate-ashen-lepus-uses-new-malware-suite-ashtag/,unspecified,Hamas-Affiliated Ashen Lepus Targets Middle Eastern Diplomatic Entities With New AshTag Malware Suite,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/hamas-affiliate-ashen-lepus-uses-new-malware-suite-ashtag/,Hamas-Affiliated Ashen Lepus Targets Middle Eastern Diplomatic Entities With New AshTag Malware Suite,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/one-newsletter-to-rule-them-all/,unspecified,One newsletter to rule them all,blog.talosintelligence.com,https://blog.talosintelligence.com/one-newsletter-to-rule-them-all/,One newsletter to rule them all,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://unit42.paloaltonetworks.com/new-ransomware-01flip-written-in-rust/,unspecified,01flip: Multi-Platform Ransomware Written in Rust,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/new-ransomware-01flip-written-in-rust/,01flip: Multi-Platform Ransomware Written in Rust,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/how-to-use-ggshield-to-avoid-hardcoded-secrets-cheat-sheet-included/,unspecified,How To Use ggshield To Avoid Hardcoded Secrets [cheat sheet included],blog.gitguardian.com,https://blog.gitguardian.com/how-to-use-ggshield-to-avoid-hardcoded-secrets-cheat-sheet-included/,How To Use ggshield To Avoid Hardcoded Secrets [cheat sheet included],unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.talosintelligence.com/microsoft-patch-tuesday-december-2025/,unspecified,Microsoft Patch Tuesday for December 2025 — Snort rules and prominent vulnerabilities,blog.talosintelligence.com,https://blog.talosintelligence.com/microsoft-patch-tuesday-december-2025/,Microsoft Patch Tuesday for December 2025 — Snort rules and prominent vulnerabilities,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://unit42.paloaltonetworks.com/model-context-protocol-attack-vectors/,unspecified,New Prompt Injection Attack Vectors Through MCP Sampling,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/model-context-protocol-attack-vectors/,New Prompt Injection Attack Vectors Through MCP Sampling,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/push-to-vault/,unspecified,From Detection to Defense: How Push-to-Vault Supercharges Secrets Management for DevSecOps,blog.gitguardian.com,https://blog.gitguardian.com/push-to-vault/,From Detection to Defense: How Push-to-Vault Supercharges Secrets Management for DevSecOps,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.gitguardian.com/how-orange-business-transformed-secrets-security-with-a-prevention-first-approach/,unspecified,How Orange Business Transformed Secrets Security with a Prevention-First Approach,blog.gitguardian.com,https://blog.gitguardian.com/how-orange-business-transformed-secrets-security-with-a-prevention-first-approach/,How Orange Business Transformed Secrets Security with a Prevention-First Approach,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.gitguardian.com/dev-mtl-2025/,unspecified,"Lessons in Testing, Performance, and Legacy Systems from /dev/mtl 2025",blog.gitguardian.com,https://blog.gitguardian.com/dev-mtl-2025/,"Lessons in Testing, Performance, and Legacy Systems from /dev/mtl 2025",unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.gitguardian.com/mutual-tls-mtls-authentication/,unspecified,Mutual TLS (mTLS) Authentication - A Complete Guide,blog.gitguardian.com,https://blog.gitguardian.com/mutual-tls-mtls-authentication/,Mutual TLS (mTLS) Authentication - A Complete Guide,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://www.bankinfosecurity.com/webinars/webinar-securing-modern-software-supply-chains-weakest-links-w-6779,unspecified,Webinar | Securing the Modern Software Supply Chain's Weakest Links,www.bankinfosecurity.com,https://www.bankinfosecurity.com/webinars/webinar-securing-modern-software-supply-chains-weakest-links-w-6779,Webinar | Securing the Modern Software Supply Chain's Weakest Links,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/study-future-workers-would-sell-patient-data-a-30600,unspecified,Study: Future IT Workers Would Sell Patient Data,www.bankinfosecurity.com,https://www.bankinfosecurity.com/study-future-workers-would-sell-patient-data-a-30600,Study: Future IT Workers Would Sell Patient Data,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/upwind-secures-250m-to-extend-cnapp-to-ai-data-security-a-30599,unspecified,"Upwind Secures $250M to Extend CNAPP to AI, Data Security",www.bankinfosecurity.com,https://www.bankinfosecurity.com/upwind-secures-250m-to-extend-cnapp-to-ai-data-security-a-30599,"Upwind Secures $250M to Extend CNAPP to AI, Data Security",unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/claroty-gets-150m-to-lead-in-ai-for-infrastructure-security-a-30598,unspecified,Claroty Gets $150M to Lead in AI for Infrastructure Security,www.bankinfosecurity.com,https://www.bankinfosecurity.com/claroty-gets-150m-to-lead-in-ai-for-infrastructure-security-a-30598,Claroty Gets $150M to Lead in AI for Infrastructure Security,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/treasury-cuts-ties-booz-allen-over-irs-data-leaks-a-30597,unspecified,Treasury Cuts Ties With Booz Allen Over IRS Data Leaks,www.bankinfosecurity.com,https://www.bankinfosecurity.com/treasury-cuts-ties-booz-allen-over-irs-data-leaks-a-30597,Treasury Cuts Ties With Booz Allen Over IRS Data Leaks,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/agency-releases/fdic-issues-guidance-to-areas-in-illinois-impacted-by-severe-r-2805,unspecified,FDIC Issues Guidance to Areas in Illinois Impacted by Severe Storms,www.bankinfosecurity.com,https://www.bankinfosecurity.com/agency-releases/fdic-issues-guidance-to-areas-in-illinois-impacted-by-severe-r-2805,FDIC Issues Guidance to Areas in Illinois Impacted by Severe Storms,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/agency-releases/fdic-institutions-encouraged-to-work-borrowers-impacted-by-r-2804,unspecified,FDIC: Institutions Encouraged to Work with Borrowers Impacted by Shutdown,www.bankinfosecurity.com,https://www.bankinfosecurity.com/agency-releases/fdic-institutions-encouraged-to-work-borrowers-impacted-by-r-2804,FDIC: Institutions Encouraged to Work with Borrowers Impacted by Shutdown,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/agency-releases/ffiec-statement-on-end-microsoft-support-for-windows-xp-r-2803,unspecified,FFIEC: Statement on End of Microsoft Support for Windows XP,www.bankinfosecurity.com,https://www.bankinfosecurity.com/agency-releases/ffiec-statement-on-end-microsoft-support-for-windows-xp-r-2803,FFIEC: Statement on End of Microsoft Support for Windows XP,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/agency-releases/fdic-supervisory-approach-to-payment-processing-relationships-r-2802,unspecified,FDIC: Supervisory Approach to Payment Processing Relationships with Merchant Customers,www.bankinfosecurity.com,https://www.bankinfosecurity.com/agency-releases/fdic-supervisory-approach-to-payment-processing-relationships-r-2802,FDIC: Supervisory Approach to Payment Processing Relationships with Merchant Customers,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/webinars/webinar-from-continuous-controls-monitoring-to-continuous-assurance-w-6773,unspecified,Webinar | From Continuous Controls Monitoring to Continuous Assurance: How a Security Data Fabric Unlocks the Next Era of Compliance,www.bankinfosecurity.com,https://www.bankinfosecurity.com/webinars/webinar-from-continuous-controls-monitoring-to-continuous-assurance-w-6773,Webinar | From Continuous Controls Monitoring to Continuous Assurance: How a Security Data Fabric Unlocks the Next Era of Compliance,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/webinars/webinar-from-continuous-controls-monitoring-to-continuous-assurance-w-6771,unspecified,Webinar | From Continuous Controls Monitoring to Continuous Assurance: How a Security Data Fabric Unlocks the Next Era of Compliance,www.bankinfosecurity.com,https://www.bankinfosecurity.com/webinars/webinar-from-continuous-controls-monitoring-to-continuous-assurance-w-6771,Webinar | From Continuous Controls Monitoring to Continuous Assurance: How a Security Data Fabric Unlocks the Next Era of Compliance,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/webinars/webinar-hyper-tprm-rethinking-third-party-risk-for-scale-speed-w-6768,unspecified,"Webinar | Hyper TPRM: Rethinking Third-Party Risk for Scale, Speed, and Confidence",www.bankinfosecurity.com,https://www.bankinfosecurity.com/webinars/webinar-hyper-tprm-rethinking-third-party-risk-for-scale-speed-w-6768,"Webinar | Hyper TPRM: Rethinking Third-Party Risk for Scale, Speed, and Confidence",unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/interviews/red-team-brainstorming-gpts-accelerates-threat-modeling-i-5517,unspecified,Red Team Brainstorming With GPTs Accelerates Threat Modeling,www.bankinfosecurity.com,https://www.bankinfosecurity.com/interviews/red-team-brainstorming-gpts-accelerates-threat-modeling-i-5517,Red Team Brainstorming With GPTs Accelerates Threat Modeling,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/interviews/ai-driven-attacks-future-security-i-5516,unspecified,AI-Driven Attacks and the Future of Security,www.bankinfosecurity.com,https://www.bankinfosecurity.com/interviews/ai-driven-attacks-future-security-i-5516,AI-Driven Attacks and the Future of Security,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/interviews/ai-use-cases-in-healthcare-growth-governance-risk-i-5515,unspecified,"AI Use Cases in Healthcare: Growth, Governance and Risk",www.bankinfosecurity.com,https://www.bankinfosecurity.com/interviews/ai-use-cases-in-healthcare-growth-governance-risk-i-5515,"AI Use Cases in Healthcare: Growth, Governance and Risk",unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/interviews/implantable-brain-devices-top-cyber-privacy-concerns-i-5514,unspecified,Implantable Brain Devices: Top Cyber and Privacy Concerns,www.bankinfosecurity.com,https://www.bankinfosecurity.com/interviews/implantable-brain-devices-top-cyber-privacy-concerns-i-5514,Implantable Brain Devices: Top Cyber and Privacy Concerns,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/blogs/rethinking-cybersecurity-in-platform-world-p-4035,unspecified,Rethinking Cybersecurity in a Platform World,www.bankinfosecurity.com,https://www.bankinfosecurity.com/blogs/rethinking-cybersecurity-in-platform-world-p-4035,Rethinking Cybersecurity in a Platform World,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/blogs/continuous-identity-assurance-now-security-infrastructure-p-4033,unspecified,Continuous Identity Assurance Is Now Security Infrastructure,www.bankinfosecurity.com,https://www.bankinfosecurity.com/blogs/continuous-identity-assurance-now-security-infrastructure-p-4033,Continuous Identity Assurance Is Now Security Infrastructure,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/blogs/charting-next-era-digital-identity-trust-p-4031,unspecified,Charting the Next Era of Digital Identity and Trust,www.bankinfosecurity.com,https://www.bankinfosecurity.com/blogs/charting-next-era-digital-identity-trust-p-4031,Charting the Next Era of Digital Identity and Trust,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.bankinfosecurity.com/blogs/identity-fraud-new-crimewave-targeting-remote-work-p-4030,unspecified,Identity Fraud: The New Crimewave Targeting Remote Work,www.bankinfosecurity.com,https://www.bankinfosecurity.com/blogs/identity-fraud-new-crimewave-targeting-remote-work-p-4030,Identity Fraud: The New Crimewave Targeting Remote Work,unspecified,www.bankinfosecurity.com,,,,,,1,0,0,0,0,0,0,0,1,1
